Title,Company,Min. Years of Exp. Required,Fresh Grad/Less Exp.,Classification,Posted Date,Job ID,URL,Exaction Location,District,Area,Min_Salary,Max_Salary
Business Analyst / Project Manager ( 20K - 55K ),Osmium Consulting Group Limited,2,False,Information & Communication Technology,2024-06-28 07:00:00,76880542,https://hk.jobsdb.com/job/76880542,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,0,0
Project Officer (Digital Transformation),HKT,3,False,Information & Communication Technology,2024-07-13 07:00:00,77252880,https://hk.jobsdb.com/job/77252880,Wan Chai,Wan Chai,Hong Kong,0,0
Business Development,Passto Worldwide Limited,3,False,Sales,2024-07-13 07:00:00,77252774,https://hk.jobsdb.com/job/77252774,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,0,0
Account Executive Officer  at The Tokio Marine and Fire Insurance Co (HK) Ltd,Jobsdb - SmartHire,5,False,Accounting,2024-07-17 07:00:00,77035711,https://hk.jobsdb.com/job/77035711,Admiralty,Central and Western,Hong Kong,0,0
Financial Analyst Consultant  (Welcome Fresh graduates/IANG),**Private,,True,Consulting & Strategy,2024-07-06 07:00:00,77075819,https://hk.jobsdb.com/job/77075819,,Eastern,Hong Kong,0,0
IT Manager (Ref.: 200195),Laboratory of Data Discovery for Health Limited,8,False,Information & Communication Technology,2024-07-11 07:00:00,77176222,https://hk.jobsdb.com/job/77176222,Science Park,Tai Po,New Territories,0,0
Project Manager (MVAC),Chit Tat Electrical Engineering Limited,1,False,Construction,2024-07-13 07:00:00,77236806,https://hk.jobsdb.com/job/77236806,,Tsuen Wan,New Territories,0,0
"Senior Relationship Manager, Non-Bank Business (NBFI)",Industrial and Commercial Bank of China (Asia) Limited,5,False,Banking & Financial Services,2024-07-17 07:00:00,77306734,https://hk.jobsdb.com/job/77306734,,,Hong Kong,0,0
Premier Relationship Manager - Wealth and Personal Banking,HSBC,,False,Banking & Financial Services,2024-07-13 07:00:00,77249179,https://hk.jobsdb.com/job/77249179,,Central and Western,Hong Kong,0,0
System Analyst / Analyst Programmer / Project Manager,Active e-Solution Ltd,3,False,Information & Communication Technology,2024-07-17 15:00:00,77347414,https://hk.jobsdb.com/job/77347414,Kwun Tong,Kwun Tong,Kowloon,0,0
Marketing & Customer Analyst,PCCW Global Limited,1,False,Marketing & Communications,2024-07-16 07:00:00,77296105,https://hk.jobsdb.com/job/77296105,,,Hong Kong,0,0
"Business Strategy Manager, Commercial Banking",Bank of China (Hong Kong) Limited,4,False,Banking & Financial Services,2024-07-16 07:00:00,77286222,https://hk.jobsdb.com/job/77286222,Central,Central and Western,Hong Kong,0,0
Project Associate (Ref.No.:HKRITA-0621-01),HK Research Institute of Textiles & Apparel Ltd,3,False,Administration & Office Support,2024-07-13 07:00:00,77235264,https://hk.jobsdb.com/job/77235264,Tseung Kwan O Industrial Estate,Sai Kung,New Territories,0,0
"Data Analyst (Bank, 6 months contract)",PERSOLKELLY Hong Kong Limited,3,False,Information & Communication Technology,2024-07-13 07:00:00,77248237,https://hk.jobsdb.com/job/77248237,Central,Central and Western,Hong Kong,0,0
IB Business Middle/Back Office,Kookmin Bank Hong Kong Branch,,False,Banking & Financial Services,2024-07-09 07:00:00,77119652,https://hk.jobsdb.com/job/77119652,Wan Chai,Wan Chai,Hong Kong,20000,29999
Financial Sales Specialist (Insurance/Investment),Alexander Mann Solutions (HK) Limited,3,True,Banking & Financial Services,2024-07-16 07:00:00,77276109,https://hk.jobsdb.com/job/77276109,Central,Central and Western,Hong Kong,0,0
Project Manager (JD/PM/04/2024),Citybus Limited,7,False,Information & Communication Technology,2024-07-16 07:00:00,75132211,https://hk.jobsdb.com/job/75132211,Chai Wan,Eastern,Hong Kong,0,0
Associate (PE Generalist + Asset Management) - HK Based Conglomerates,LW Consulting Limited,3,False,Consulting & Strategy,2024-07-16 07:00:00,77285756,https://hk.jobsdb.com/job/77285756,Central,Central and Western,Hong Kong,0,0
"Policy Analyst – Policy, Registration and Oversight",Accounting and Financial Reporting Council,5,False,Accounting,2024-07-17 07:00:00,77318794,https://hk.jobsdb.com/job/77318794,Quarry Bay,Eastern,Hong Kong,0,0
(Senior) Growth Product Manager,Buyandship Limited,5,False,Information & Communication Technology,2024-07-10 07:00:00,77135106,https://hk.jobsdb.com/job/77135106,Lai Chi Kok,Sham Shui Po,Kowloon,0,0
IT Analyst (Enterprise Solutions),Hong Kong Air Cargo Terminals Ltd,3,False,Information & Communication Technology,2024-07-13 07:00:00,74479267,https://hk.jobsdb.com/job/74479267,Airport Area,Islands,New Territories,0,0
Wealth Management Trainee,Jobsdb - SmartHire,,False,Banking & Financial Services,2024-07-17 07:00:00,76870897,https://hk.jobsdb.com/job/76870897,,Central and Western,Hong Kong,0,0
"Consultant Trainee (TTPS, Fresh Grad & IANG are welcome)",Good Wish,,True,Banking & Financial Services,2024-07-16 07:00:00,77276802,https://hk.jobsdb.com/job/77276802,Sai Ying Pun,Central and Western,Hong Kong,0,0
Head - Risk Management & Business Intelligence (2M+),Pure Search International Limited,1,False,Accounting,2024-07-17 14:00:00,77343898,https://hk.jobsdb.com/job/77343898,,,Kowloon,0,0
Project Assistant/Project Manager,Smart Construction Laboratory Limited,,False,Construction,2024-07-17 12:00:00,77316729,https://hk.jobsdb.com/job/77316729,Science Park,Tai Po,New Territories,22000,33000
Solution Analyst (Fresh Graduates are WELCOME!),NTT DATA Hong Kong Limited,1,False,Information & Communication Technology,2024-07-17 07:00:00,77322466,https://hk.jobsdb.com/job/77322466,Tai Koo,Eastern,Hong Kong,0,0
金融分析崗實習生,China Lounge Investments Ltd,,False,Trades & Services,2024-07-09 07:00:00,77108663,https://hk.jobsdb.com/job/77108663,Causeway Bay,Wan Chai,Hong Kong,0,0
Business Analyst,Deezy Concept Limited,,False,Information & Communication Technology,2024-06-27 07:00:00,76807237,https://hk.jobsdb.com/job/76807237,,Tsuen Wan,New Territories,26000,32000
"FX & Swap Trader (G10 FX & Commodity), GMT",Industrial and Commercial Bank of China (Asia) Limited,2,False,Banking & Financial Services,2024-07-16 07:00:00,77282091,https://hk.jobsdb.com/job/77282091,Central,Central and Western,Hong Kong,0,0
(Senior) IT Business Analyst / Project Executive / Product Manager,Osmium Consulting Group Limited,1,False,Information & Communication Technology,2024-07-09 07:00:00,77118365,https://hk.jobsdb.com/job/77118365,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,0,0
MARKETING OFFICER - RETAIL LEASING at Hutchison Property Group Limited,Jobsdb - SmartHire,1,False,Real Estate & Property,2024-07-17 07:00:00,77001957,https://hk.jobsdb.com/job/77001957,Hung Hom,Kowloon City,Kowloon,0,0
Product Analyst – Wealth Research,"Guosen Securities (HK) Financial Holdings Company, Limited",1,True,Banking & Financial Services,2024-07-16 07:00:00,77291520,https://hk.jobsdb.com/job/77291520,Admiralty,Central and Western,Hong Kong,0,0
Business Analyst / Project Manager - SAP ERP - Conglomerate - Attractive Package,TEKsystems,5,False,Information & Communication Technology,2024-07-08 07:00:00,77100377,https://hk.jobsdb.com/job/77100377,Tsuen Wan,Tsuen Wan,New Territories,38000,48000
Financial Analyst Consultant (Welcome Fresh graduates/IANG/高才通/優才),AXA China Region Insurance Company Limited,,True,Consulting & Strategy,2024-07-17 17:00:00,77350141,https://hk.jobsdb.com/job/77350141,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,30000,45000
"Manager, Intellectual Property (Ref.IPC/M-2255/J)",Federation of Hong Kong Industries,5,False,Science & Technology,2024-07-16 07:00:00,77284856,https://hk.jobsdb.com/job/77284856,Cheung Sha Wan,Sham Shui Po,Kowloon,0,0
Business Analyst / Junior Business Analyst (Finance Team),Manulife (International) Limited,,False,Insurance & Superannuation,2024-07-07 07:00:00,77093104,https://hk.jobsdb.com/job/77093104,Ngau Tau Kok,Kwun Tong,Kowloon,0,0
Business Analyst - Insurance Company - Agile,TEKsystems,1,False,Information & Communication Technology,2024-06-27 07:00:00,76838271,https://hk.jobsdb.com/job/76838271,Central,Central and Western,Hong Kong,25000,31000
"Assistant Manager, Macroeconomics Research",Industrial and Commercial Bank of China (Asia) Limited,3,False,Banking & Financial Services,2024-07-11 07:00:00,77182231,https://hk.jobsdb.com/job/77182231,Central,Central and Western,Hong Kong,0,0
Industrial Engineer,Dunwell Industrial (Holdings) Ltd,,False,Engineering,2024-07-17 12:00:00,77339383,https://hk.jobsdb.com/job/77339383,,Yuen Long,New Territories,0,0
Japanese Speaking Procurement Officer (Up to 25K)(SDG-98276),RGF HR Agent Hong Kong Limited,,False,Retail & Consumer Products,2024-07-13 07:00:00,77244182,https://hk.jobsdb.com/job/77244182,,,Hong Kong,20000,25000
Regional Data Specialist,Ricoh Asia Pacific Operations Limited,4,False,Information & Communication Technology,2024-07-12 07:00:00,77226974,https://hk.jobsdb.com/job/77226974,Kowloon Bay,Kwun Tong,Kowloon,0,0
Project Manager,Ewell Hong Kong Limited,8,False,Information & Communication Technology,2024-07-16 07:00:00,75060267,https://hk.jobsdb.com/job/75060267,,Sha Tin,New Territories,0,0
Programmer (Java / ASP.NET),Million Tech Development Ltd,,True,Information & Communication Technology,2024-07-03 07:00:00,76978764,https://hk.jobsdb.com/job/76978764,Lai Chi Kok,Sham Shui Po,Kowloon,0,0
Senior E-Commerce Business Data Analyst/ Manager,Pengtai Greater China Company Limited,3,False,Information & Communication Technology,2024-07-09 07:00:00,77107458,https://hk.jobsdb.com/job/77107458,Sheung Wan,Central and Western,Hong Kong,0,0
Life Insurance System Projects: BA / Senior BA - Major Bank,IT Solutions Ltd.,1,True,Information & Communication Technology,2024-07-11 07:00:00,77183385,https://hk.jobsdb.com/job/77183385,,,Hong Kong,0,0
Assistant Data Analyst,Arcadis,1,False,Information & Communication Technology,2024-06-29 07:00:00,76898089,https://hk.jobsdb.com/job/76898089,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,25000,30000
Helpdesk Analyst,Lucky27 Limited,,False,Call Centre & Customer Service,2024-07-17 11:00:00,77337556,https://hk.jobsdb.com/job/77337556,,Central and Western,Hong Kong,0,0
Customer Support Specialist at Brand ID (HK) Ltd,Jobsdb - SmartHire,,False,Call Centre & Customer Service,2024-07-11 07:00:00,77167509,https://hk.jobsdb.com/job/77167509,Kwai Chung,Kwai Tsing,New Territories,0,0
(UP to 50K) Business Analyst (Banking and Government),Seamatch Asia Limited,1,True,Information & Communication Technology,2024-06-27 07:00:00,76836626,https://hk.jobsdb.com/job/76836626,Central,Central and Western,Hong Kong,50000,60000
Marketing & Administration Officer,Swashes Limited,1,False,Marketing & Communications,2024-07-16 07:00:00,77294999,https://hk.jobsdb.com/job/77294999,Sha Tin,Sha Tin,New Territories,0,0
Manager of Media Solutions Divisions at CJ ENM Hong Kong Limited,Jobsdb - SmartHire,3,True,"Advertising, Arts & Media",2024-07-17 07:00:00,76866109,https://hk.jobsdb.com/job/76866109,Quarry Bay,Eastern,Hong Kong,0,0
"AVP, MRPA - Planning and Reporting",OCBC Bank (Hong Kong) Limited,5,True,Banking & Financial Services,2024-07-17 07:00:00,77316573,https://hk.jobsdb.com/job/77316573,Central,Central and Western,Hong Kong,0,0
Senior Associate / AVP – Fintech Cyber Security at Eddid FinTech Limited,Jobsdb - SmartHire,3,False,Information & Communication Technology,2024-07-17 07:00:00,77015496,https://hk.jobsdb.com/job/77015496,Wan Chai,Wan Chai,Hong Kong,0,0
"Assistant Manager / Manager, IT Development",Airstar Bank Limited,1,True,Information & Communication Technology,2024-07-06 07:00:00,77064578,https://hk.jobsdb.com/job/77064578,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,0,0
Financial Consultant (Welcome graduates/experienced),Prudential Hong Kong Limited,,False,Banking & Financial Services,2024-07-15 07:00:00,77270858,https://hk.jobsdb.com/job/77270858,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,40000,60000
Graduate Trainee 2024 - IT,S.F. Express (Hong Kong) Limited,1,True,Information & Communication Technology,2024-07-17 07:00:00,77314493,https://hk.jobsdb.com/job/77314493,Tsing Yi,Kwai Tsing,New Territories,0,0
Project Executive (E-Commerce),InsCoder Limited,1,True,Information & Communication Technology,2024-07-16 07:00:00,77289864,https://hk.jobsdb.com/job/77289864,Quarry Bay,Eastern,Hong Kong,20000,24999
Application Consultant Trainee,K-Solve Global Limited,,False,Information & Communication Technology,2024-07-17 15:00:00,77343838,https://hk.jobsdb.com/job/77343838,Kowloon Bay,Kwun Tong,Kowloon,0,0
System Analyst,ESD Services Limited (ESDlife),,False,Information & Communication Technology,2024-07-16 07:00:00,76651524,https://hk.jobsdb.com/job/76651524,Hung Hom,Kowloon City,Kowloon,0,0
Senior Web/Application Developer,GrammyTech Limited,4,True,Information & Communication Technology,2024-07-06 07:00:00,77074209,https://hk.jobsdb.com/job/77074209,,Southern,Hong Kong,38000,48000
Project Manager (IT Software Development),APJ Software (Hong Kong) Company Limited,,True,Information & Communication Technology,2024-07-03 07:00:00,76969496,https://hk.jobsdb.com/job/76969496,Kowloon Bay,Kwun Tong,Kowloon,45000,54999
Senior System Analyst,HKT,8,False,Information & Communication Technology,2024-07-17 19:00:00,77353326,https://hk.jobsdb.com/job/77353326,,Wan Chai,Hong Kong,0,0
Project Coordinator - Digital Project (Ref: JD/PC-DT),Build King Management Limited,2,False,Construction,2024-07-09 07:00:00,77105992,https://hk.jobsdb.com/job/77105992,Kwun Tong,Kwun Tong,Kowloon,0,0
IT Business Analyst,JFE Consulting Limited,,False,Information & Communication Technology,2024-06-26 07:00:00,76818476,https://hk.jobsdb.com/job/76818476,,,Hong Kong,0,0
Assistant Technical Support Manager,Hutchison Telecommunications (Hong Kong) Limited,5,True,Information & Communication Technology,2024-07-09 07:00:00,77123269,https://hk.jobsdb.com/job/77123269,Tsing Yi,Kwai Tsing,New Territories,0,0
Application Development Manager (Program Management),APJ Software (Hong Kong) Company Limited,,True,Information & Communication Technology,2024-07-11 07:00:00,77168961,https://hk.jobsdb.com/job/77168961,Tung Chung,Islands,New Territories,60000,65000
Account Executive (Fresh Graduate Welcome),Infinity Technology Corporation Limited,1,False,Sales,2024-07-13 07:00:00,77247462,https://hk.jobsdb.com/job/77247462,Science Park,Tai Po,New Territories,0,0
"Business Analyst - Salesforce - HKD 40,000 - 50,000/Month + Bonus",Techforce Group Limited,5,False,Information & Communication Technology,2024-06-26 07:00:00,76804476,https://hk.jobsdb.com/job/76804476,,,Hong Kong,40000,50000
Actuarial Analyst - HSBC Life,HSBC,,False,Insurance & Superannuation,2024-07-04 07:00:00,77008765,https://hk.jobsdb.com/job/77008765,,Central and Western,Hong Kong,0,0
Ecommerce Specialist,OHLA! Luxury,,False,Retail & Consumer Products,2024-07-13 07:00:00,77242405,https://hk.jobsdb.com/job/77242405,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,0,0
Project Manager/ Senior System Analyst,Conners Consulting Limited,8,True,Information & Communication Technology,2024-07-15 07:00:00,74170993,https://hk.jobsdb.com/job/74170993,,Yau Tsim Mong,Kowloon,45000,60000
財富管理經理 / 高級財富管理經理 / 分部經理,BOC Group Life Assurance Company Limited,,False,Sales,2024-07-16 07:00:00,77278477,https://hk.jobsdb.com/job/77278477,,,Hong Kong,0,0
"Assistant Section Manager - System, IT Department",MUJI (Hong Kong) Company Limited,2,True,Information & Communication Technology,2024-07-17 07:00:00,77018582,https://hk.jobsdb.com/job/77018582,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,0,0
Server at Pirata Group,Pirata LC Limited,,False,Hospitality & Tourism,2024-07-16 07:00:00,77279094,https://hk.jobsdb.com/job/77279094,Sheung Wan,Central and Western,Hong Kong,0,0
Consulting - Financial Services - Finance - Senior Consultant/Manager,EY,5,False,Accounting,2024-07-13 07:00:00,77252589,https://hk.jobsdb.com/job/77252589,,Hong Kong Island,Hong Kong,0,0
Junior Digital Project Executive (more than 1 post),digiEasy Company Limited,1,False,Information & Communication Technology,2024-07-17 17:00:00,77350088,https://hk.jobsdb.com/job/77350088,Lai Chi Kok,Sham Shui Po,Kowloon,0,0
Safety Officer / Assistant Safety Officer,China State Construction Engineering (Hong Kong) Limited,2,False,Construction,2024-07-17 07:00:00,77305629,https://hk.jobsdb.com/job/77305629,,,Hong Kong,0,0
"Finance & Investment Trainee (Fresh Grad welcome) (20k+, 5 days)",Antnergy Social Resources,,False,Banking & Financial Services,2024-07-08 07:00:00,77099395,https://hk.jobsdb.com/job/77099395,Causeway Bay,Wan Chai,Hong Kong,18000,22000
"Assistant  Manager / Manager, Loan Product Development",Airstar Bank Limited,3,False,Banking & Financial Services,2024-07-09 07:00:00,77111655,https://hk.jobsdb.com/job/77111655,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,0,0
System Analyst,Automated Systems (HK) Ltd,4,False,Information & Communication Technology,2024-07-17 07:00:00,74705314,https://hk.jobsdb.com/job/74705314,,,Hong Kong,0,0
Assistant Project Manager (IoT Implementation/ GIS),Rise Associates Asia Limited,6,False,Engineering,2024-07-17 07:00:00,77306180,https://hk.jobsdb.com/job/77306180,,Kwun Tong,Kowloon,0,0
Senior Trade Executive - Product Innovation & Development (New Headcount),Tycoon Management Limited,2,True,Marketing & Communications,2024-07-10 07:00:00,77151628,https://hk.jobsdb.com/job/77151628,Fo Tan,Sha Tin,New Territories,0,0
Business Technology Analyst ( Open Platform ),Bank of China (Hong Kong) Limited,3,False,Information & Communication Technology,2024-06-26 07:00:00,76816632,https://hk.jobsdb.com/job/76816632,,,Hong Kong,0,0
"Manager, Vendor Management (3799)",Standard Chartered Bank,,False,Banking & Financial Services,2024-07-10 07:00:00,77139047,https://hk.jobsdb.com/job/77139047,,Kwun Tong,Kowloon,0,0
Group Own Brand Supply & Demand Planner,DFI Development (HK) Limited,3,False,"Manufacturing, Transport & Logistics",2024-07-11 07:00:00,77179212,https://hk.jobsdb.com/job/77179212,Quarry Bay,Eastern,Hong Kong,0,0
